Id,SalePrice
1461,125334.75263755856
1462,111282.99219981668
1463,176649.7883778051
1464,201094.22283541987
1465,196191.1213337676
1466,181969.06117764575
1467,196902.48363183573
1468,170683.40678159933
1469,207001.5768394195
1470,114443.41001574573
1471,204624.5936382191
1472,116692.95494184917
1473,94271.8641066355
1474,151963.99233193527
1475,115779.09995511285
1476,314568.7869858017
1477,250981.31565154804
1478,294875.7959203964
1479,272356.15645824693
1480,407767.5632958947
1481,294036.27717112907
1482,213807.27105906786
1483,172919.16082451394
1484,169896.08888502762
1485,196089.35477063613
1486,210123.92697014933
1487,300117.75411237654
1488,264417.406369351
1489,186546.90625009796
1490,230744.97096386476
1491,211484.4151070236
1492,89015.00071978167
1493,222965.71912172897
1494,298835.60154373565
1495,283887.8090432558
1496,221828.07085102535
1497,172892.20042156958
1498,158275.13190351467
1499,162978.37172312726
1500,152975.69739586458
1501,194197.46847999672
1502,141721.75745543413
1503,288795.77865934995
1504,250141.44274795585
1505,226074.65832533938
1506,202043.32946118264
1507,253278.85090212635
1508,210115.115499519
1509,156636.3006419986
1510,144389.75046223885
1511,144650.7057299369
1512,188621.16531390994
1513,163832.76880138152
1514,138546.82973511674
1515,221693.5318419928
1516,170866.40674317227
1517,168240.38663007173
1518,123874.87076269457
1519,248164.5861719597
1520,125300.0024923046
1521,120461.35792282334
1522,203537.89802402648
1523,81050.519512308
1524,110877.80845335237
1525,97738.62778095104
1526,76577.1797487351
1527,90883.99975380086
1528,156141.12793264183
1529,130501.0126304598
1530,236373.29175460612
1531,144253.01871266234
1532,90909.70418965392
1533,151104.9350741852
1534,131133.9046336477
1535,156673.95402955118
1536,97942.42845925823
1537,33213.49069277005
1538,186784.58504760585
1539,228395.70896144345
1540,80434.8927905212
1541,157633.3050318723
1542,143790.7957129685
1543,198202.0614463279
1544,70080.00009992806
1545,131482.56017704442
1546,140476.5186572668
1547,145514.26708708837
1548,141668.21684325085
1549,127005.33173696668
1550,129386.22108220746
1551,132825.62450547208
1552,135008.70184282208
1553,144166.2683073682
1554,124614.59137378348
1555,164140.32254901197
1556,74429.14075915603
1557,62939.69515855395
1558,92781.99285315833
1559,47668.276044115366
1560,127390.94440406858
1561,102496.94129992853
1562,120516.4944586886
1563,113815.07136550284
1564,154300.9697606195
1565,140475.57296761306
1566,255468.62342508038
1567,55741.20766638609
1568,229013.12877236953
1569,91623.29778130044
1570,144335.9469554079
1571,112488.2009388436
1572,140853.76223070192
1573,259161.45231209038
1574,117218.48410224117
1575,248525.03646593535
1576,258511.21514162532
1577,200120.75816278317
1578,146370.61998967122
1579,132165.72509374557
1580,211411.4993501957
1581,146487.3527912837
1582,121556.39918665023
1583,315668.02767209726
1584,232303.45215444657
1585,148947.29869794514
1586,45302.556895828515
1587,95878.45170291926
1588,145815.10056866676
1589,96822.20405739936
1590,131316.65210172435
1591,50876.987397580815
1592,124153.84997050388
1593,137356.51535559905
1594,117276.19475609291
1595,94370.57482714852
1596,222196.19698363863
1597,181178.0443253377
1598,204708.80017906887
1599,201141.11243894295
1600,186339.83811778895
1601,19397.363610946748
1602,129749.2935019405
1603,57934.09275242471
1604,256900.27465749386
1605,266146.9704105695
1606,174360.1364546378
1607,178191.85137944756
1608,221748.83387803467
1609,195279.82664657215
1610,150411.58947191056
1611,153520.82626647147
1612,162650.69858871395
1613,172546.27731429454
1614,122239.20707324607
1615,51594.76918726106
1616,29261.685776545375
1617,61871.23441430455
1618,114121.42537659913
1619,150718.80764148844
1620,177523.6878713208
1621,138693.54210776318
1622,128413.75991658744
1623,268051.76617066626
1624,214507.01725561073
1625,121984.2579810915
1626,195316.75114288327
1627,194978.26260794775
1628,288284.6416493378
1629,193339.44782985706
1630,320191.39936630643
1631,209470.34055943188
1632,229255.6096398121
1633,189033.12964460306
1634,192598.08874234912
1635,185040.49870246236
1636,162336.89789536758
1637,198717.69737495092
1638,224941.28618884
1639,203270.8869626476
1640,272947.1841158665
1641,203066.1002508719
1642,229342.16595542297
1643,232439.02153175912
1644,238517.0747822561
1645,238204.13383509294
1646,179773.67840783513
1647,176863.64518996357
1648,131510.30946240318
1649,130988.78813341958
1650,111274.30656505004
1651,112149.16441494739
1652,117620.9292361592
1653,119268.75387388282
1654,151195.56459617266
1655,153381.16939237155
1656,142483.61949013313
1657,153278.435545207
1658,145288.95577811473
1659,131998.51963367686
1660,148390.94898777688
1661,382439.7786977026
1662,335822.7104470423
1663,333418.57525824785
1664,425590.1102873085
1665,291192.9908639461
1666,299809.6978741149
1667,315275.0368653781
1668,314323.7230322543
1669,295570.85287271306
1670,315058.1308223743
1671,266905.11014635704
1672,386110.2439056922
1673,289435.28486427973
1674,264097.27564554435
1675,189633.81808797276
1676,198333.5263903102
1677,211987.83281133982
1678,411487.7210810339
1679,325755.8626932556
1680,287247.46369176806
1681,249325.16060776968
1682,287737.47905785876
1683,191335.97585760086
1684,199917.9974222582
1685,177224.9597754344
1686,172481.60122647352
1687,179987.54382327228
1688,210017.98279294564
1689,207645.56769896444
1690,211421.51845186908
1691,199599.1238870803
1692,268092.1953788407
1693,181132.58483525465
1694,192433.81315039174
1695,181682.43567331025
1696,281204.8069544535
1697,185730.799105214
1698,329222.8886961372
1699,314424.2296115233
1700,256378.82125095424
1701,283544.32392605353
1702,262275.2310396231
1703,262134.17613573285
1704,287358.0294997285
1705,240374.47015632974
1706,377805.50663817633
1707,196676.05240835488
1708,205932.54894736112
1709,272995.7099190669
1710,237531.52405609266
1711,272777.8378869661
1712,258131.98591914546
1713,265969.4520161844
1714,225061.5571923941
1715,208416.13050175976
1716,186118.93888929585
1717,187181.6147172617
1718,122201.47044134326
1719,211666.0984490214
1720,260089.74999631598
1721,184463.04229769675
1722,108896.35119246738
1723,163111.58285781066
1724,228147.65855979273
1725,244052.65586522786
1726,189598.19859675557
1727,149855.8838661427
1728,194847.4721460953
1729,172073.01227128325
1730,177264.21352333907
1731,114755.13373194518
1732,121664.52688378352
1733,110833.91792483162
1734,109272.64058634825
1735,125577.54692572798
1736,100964.7839323827
1737,342225.462835335
1738,249889.81191076228
1739,274908.6443798419
1740,192319.89262806816
1741,188044.77993829787
1742,174121.23824902443
1743,181061.07425572752
1744,312531.68495127495
1745,216972.29858329246
1746,230299.74310866214
1747,239111.9765039038
1748,235546.42491279735
1749,156477.24267786765
1750,150547.26625275845
1751,263680.4826784905
1752,110059.55704630842
1753,149254.78721642797
1754,234705.30280585453
1755,174345.4261634723
1756,131570.65592884785
1757,98045.19675199199
1758,150854.3391238912
1759,180707.03946511663
1760,174853.5442752911
1761,161938.37866961956
1762,176162.85745298147
1763,164796.83499206445
1764,105110.890712647
1765,197267.1186881704
1766,207088.06966196868
1767,256647.0618704211
1768,139306.65453367354
1769,187866.56330746418
1770,157465.99089227896
1771,111198.08218998462
1772,125130.90858667484
1773,106082.93076064344
1774,149460.34646082204
1775,141326.92366349977
1776,134039.6868194081
1777,92905.9961319603
1778,140297.83835798874
1779,122350.7404423682
1780,194710.6021075361
1781,114098.12098347768
1782,47071.152799257776
1783,140579.64273438277
1784,82144.78040820267
1785,98073.25600169552
1786,151899.81009178143
1787,170030.65742217546
1788,-9964.50423282804
1789,95473.15640684753
1790,32325.313263873802
1791,221545.90922359918
1792,172254.20730108168
1793,154500.2736175924
1794,175244.32289540168
1795,129041.79182183859
1796,131379.8738362398
1797,147083.9893780949
1798,100401.65644818195
1799,100206.06276839948
1800,97184.66038703127
1801,102962.88767685578
1802,159755.24923921493
1803,171273.36377428687
1804,132918.78709620028
1805,142399.78465989605
1806,136304.8963723327
1807,169874.00860137102
1808,118732.06108439248
1809,99475.78871400328
1810,144381.20778236678
1811,39264.25240697316
1812,79533.2627782172
1813,118565.80449744617
1814,73152.54573170142
1815,8039.341471244348
1816,86912.54298616596
1817,94330.08392440388
1818,151037.02451154357
1819,124825.36702458933
1820,22084.411879842868
1821,115822.27370880358
1822,159914.52264480013
1823,-4366.7259543701075
1824,130184.07582811732
1825,134483.48074691324
1826,97700.16809131834
1827,98833.19771318324
1828,136199.34662530315
1829,158309.02216546144
1830,159716.05444479012
1831,180964.5771590034
1832,89547.43750345265
1833,153246.34804225783
1834,130231.74201847124
1835,107709.03492472274
1836,126725.76785775158
1837,65068.47349396697
1838,112586.99873678945
1839,81114.7532183798
1840,130471.38158862619
1841,129480.9307673662
1842,74047.534796939
1843,129980.62046765047
1844,128819.22582307435
1845,133493.27819365193
1846,147986.5504762805
1847,155523.76209012815
1848,-15999.604774917127
1849,117822.8477727538
1850,112880.3366890857
1851,148584.87763817748
1852,117201.7782002876
1853,116442.6845319902
1854,180493.92251727247
1855,158534.686402648
1856,235686.2603168551
1857,140081.09430815792
1858,142454.58398521226
1859,115749.76123474305
1860,161681.70432372508
1861,114715.12162099173
1862,294597.9953265605
1863,292392.8675019835
1864,292412.7722617663
1865,327201.5757924412
1866,318025.7204840803
1867,244681.80352674244
1868,290943.22209997853
1869,227338.4720799679
1870,251474.15351731103
1871,250854.45522304304
1872,173129.8374000723
1873,231254.93111642968
1874,143689.00598476967
1875,211477.13486179436
1876,209834.8250012233
1877,226677.9089701465
1878,219646.73617372877
1879,112207.10423722328
1880,142572.91548067494
1881,255642.6238915532
1882,257421.81318415847
1883,199523.6955369602
1884,213051.09628381237
1885,260291.29484767077
1886,279270.5591249273
1887,236137.23962893785
1888,293707.2627297459
1889,168548.99903278385
1890,109477.5375127003
1891,139530.90224614833
1892,71308.41136625595
1893,126908.9395680977
1894,88040.7332135737
1895,155383.19817391387
